Last N days,Profit Ratio,Time to Ship,City,Customer,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Category,Container,Product Name,Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Supplier,Unit Price,Customer Zip Code
3115,35.54%,1,Provo,Cari Sayre,Corporate,3.0%,1,7/24/2010 12:00:00 AM,35046,Medium,45,0.65,Furniture,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Office Furnishings,"$1,760",West,4928,"$4,951",7/25/2010 12:00:00 AM,Express Air,$6,Utah,Other,$108,84604
3160,-4.76%,2,Buffalo Grove,Charlotte Melton,Home Office,0.0%,1,6/9/2010 12:00:00 AM,35047,Medium,31,0.85,Office Supplies,Wrap Bag,Sterling Rubber Bands by Alliance,Rubber Bands,($7),Central,4929,$148,6/11/2010 12:00:00 AM,Regular Air,$1,Illinois,Other,$5,60089
2675,-2.55%,1,Greensburg,Michael Dominguez,Home Office,6.0%,1,10/7/2011 12:00:00 AM,35077,High,29,0.58,Office Supplies,Wrap Bag,Newell 343,Pens & Art Supplies,($2),East,4930,$81,10/8/2011 12:00:00 AM,Regular Air,$1,Pennsylvania,Newell,$3,15601
3094,-42.89%,2,Austin,Darren Budd,Consumer,2.0%,1,8/14/2010 12:00:00 AM,35079,High,13,0.65,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,($31),Central,4931,$72,8/16/2010 12:00:00 AM,Regular Air,$5,Texas,Other,$5,78745
3094,27.13%,2,Baytown,Darren Budd,Consumer,1.0%,1,8/14/2010 12:00:00 AM,35079,High,32,0.63,Furniture,Large Box,Hon 4060 Series Tables,Tables,$560,Central,4932,"$2,063",8/16/2010 12:00:00 AM,Express Air,$20,Texas,Hon,$61,77520
2477,-205.04%,3,Kearney,Bill Donatelli,Small Business,4.0%,1,4/22/2012 12:00:00 AM,35104,High,1,0.51,Technology,Small Box,Logitech Cordless Access Keyboard,Computer Peripherals,($74),Central,4933,$36,4/25/2012 12:00:00 AM,Regular Air,$6,Nebraska,Other,$30,68847
2477,-11.39%,2,Kearney,Bill Donatelli,Small Business,0.0%,1,4/22/2012 12:00:00 AM,35104,High,18,0.57,Furniture,Large Box,Luxo Economy Swing Arm Lamp,Office Furnishings,($44),Central,4934,$388,4/24/2012 12:00:00 AM,Regular Air,$15,Nebraska,Other,$20,68847
2664,39.56%,1,Houston,Mike Caudle,Corporate,1.0%,1,10/18/2011 12:00:00 AM,35110,High,14,0.38,Office Supplies,Small Box,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,"$5,066",Central,4935,"$12,805",10/19/2011 12:00:00 AM,Regular Air,$20,Texas,Other,$897,77036
2664,33.86%,2,Houston,Mike Caudle,Corporate,2.0%,1,10/18/2011 12:00:00 AM,35110,High,49,0.5,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,$486,Central,4936,"$1,435",10/20/2011 12:00:00 AM,Regular Air,$2,Texas,Other,$30,77036
3164,28.68%,2,Post Falls,Sung Pak,Small Business,8.0%,1,6/5/2010 12:00:00 AM,35111,Critical,39,0.35,Office Supplies,Small Box,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Envelopes,$256,West,4937,$893,6/7/2010 12:00:00 AM,Regular Air,$7,Idaho,Other,$24,83854
3404,24.98%,1,Atlanta,Peter Fuller,Corporate,7.0%,1,10/8/2009 12:00:00 AM,35136,Critical,23,0.4,Office Supplies,Wrap Bag,Prang Colored Pencils,Pens & Art Supplies,$17,South,4938,$69,10/9/2009 12:00:00 AM,Regular Air,$1,Georgia,Other,$3,30318
3122,3.24%,2,Fort Smith,Joe Elijah,Home Office,5.0%,1,7/17/2010 12:00:00 AM,35137,High,41,0.38,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,$7,South,4939,$225,7/19/2010 12:00:00 AM,Express Air,$3,Arkansas,Wilson Jones,$5,72903
3122,27.24%,3,Fort Smith,Joe Elijah,Home Office,10.0%,1,7/17/2010 12:00:00 AM,35137,High,47,0.35,Office Supplies,Small Box,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Envelopes,$284,South,4940,"$1,042",7/20/2010 12:00:00 AM,Regular Air,$7,Arkansas,Other,$24,72903
3302,20.03%,1,Albuquerque,Lauren Leatherbury,Home Office,2.0%,1,1/18/2010 12:00:00 AM,35139,High,29,0.39,Office Supplies,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,$53,West,4941,$265,1/19/2010 12:00:00 AM,Regular Air,$3,New Mexico,Other,$9,87105
3302,-80.82%,1,Durango,Lauren Leatherbury,Home Office,5.0%,1,1/18/2010 12:00:00 AM,35139,High,3,0.57,Technology,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Office Machines,"($8,389)",West,4942,"$10,380",1/19/2010 12:00:00 AM,Delivery Truck,$9,Colorado,Other,"$3,502",81301
3302,8.99%,2,Durango,Lauren Leatherbury,Home Office,5.0%,1,1/18/2010 12:00:00 AM,35139,High,25,0.56,Office Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Pens & Art Supplies,$77,West,4943,$855,1/20/2010 12:00:00 AM,Regular Air,$9,Colorado,Other,$35,81301
3302,-3.84%,2,Durango,Lauren Leatherbury,Home Office,7.0%,1,1/18/2010 12:00:00 AM,35139,High,32,0.58,Office Supplies,Small Box,Portable Personal File Box,Storage & Organization,($15),West,4944,$390,1/20/2010 12:00:00 AM,Regular Air,$5,Colorado,Other,$12,81301
3066,22.93%,1,Schererville,Jennifer Braxton,Small Business,2.0%,1,9/11/2010 12:00:00 AM,35141,Medium,29,0.4,Office Supplies,Small Box,Catalog Binders with Expanding Posts,Binders and Binder Accessories,$469,Central,4945,"$2,047",9/12/2010 12:00:00 AM,Regular Air,$20,Indiana,Other,$67,46375
3208,38.61%,2,Hastings,Joel Jenkins,Corporate,3.0%,1,4/22/2010 12:00:00 AM,35142,Low,11,0.49,Furniture,Small Pack,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Office Furnishings,$89,Central,4946,$231,4/24/2010 12:00:00 AM,Regular Air,$7,Nebraska,Other,$20,68901
2517,5.27%,2,Moscow,Mike Pelletier,Corporate,9.0%,1,3/13/2012 12:00:00 AM,35173,Not Specified,29,0.56,Furniture,Jumbo Box,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Bookcases,$342,West,4947,"$6,483",3/15/2012 12:00:00 AM,Delivery Truck,$60,Idaho,Other,$241,83843
2517,2.04%,2,Moscow,Mike Pelletier,Corporate,2.0%,1,3/13/2012 12:00:00 AM,35173,Not Specified,13,0.57,Technology,Small Box,StarTAC ST7762,Telephones and Communication,$30,West,4948,"$1,446",3/15/2012 12:00:00 AM,Regular Air,$8,Idaho,Other,$126,83843
3649,-68.51%,2,Chandler,Ricardo Block,Corporate,8.0%,1,2/5/2009 12:00:00 AM,35200,Medium,15,0.57,Furniture,Small Box,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Office Furnishings,($103),West,4949,$150,2/7/2009 12:00:00 AM,Regular Air,$13,Arizona,Eldon,$10,85224
3165,-35.85%,7,Merrimack,Brad Thomas,Home Office,3.0%,1,6/4/2010 12:00:00 AM,35201,Low,18,0.64,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,($76),East,4950,$211,6/11/2010 12:00:00 AM,Regular Air,$7,New Hampshire,Other,$11,03054
2837,10.96%,0,Clinton,Jack O'Briant,Small Business,10.0%,1,4/28/2011 12:00:00 AM,35238,Low,27,0.56,Technology,Small Box,2190,Telephones and Communication,$154,South,4951,"$1,403",4/28/2011 12:00:00 AM,Express Air,$6,Mississippi,Other,$66,39056
2639,-70.53%,1,Northglenn,Barry Blumstein,Small Business,8.0%,1,11/12/2011 12:00:00 AM,35239,Critical,21,0.4,Office Supplies,Small Box,Xerox 1928,Paper,($77),West,4952,$109,11/13/2011 12:00:00 AM,Regular Air,$6,Colorado,Xerox,$5,80233
2639,21.04%,2,Northglenn,Barry Blumstein,Small Business,1.0%,1,11/12/2011 12:00:00 AM,35239,Critical,38,0.57,Office Supplies,Small Box,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Storage & Organization,$475,West,4953,"$2,258",11/14/2011 12:00:00 AM,Regular Air,$10,Colorado,Other,$60,80233
2987,6.70%,1,Hollywood,Sean Braxton,Small Business,2.0%,1,11/29/2010 12:00:00 AM,35265,Not Specified,4,0.35,Office Supplies,Small Box,Surelock™ Post Binders,Binders and Binder Accessories,$8,South,4954,$126,11/30/2010 12:00:00 AM,Regular Air,$3,Florida,Other,$31,33021
2987,-19.56%,1,Hollywood,Sean Braxton,Small Business,4.0%,1,11/29/2010 12:00:00 AM,35265,Not Specified,16,0.58,Furniture,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",Chairs & Chairmats,($113),South,4955,$577,11/30/2010 12:00:00 AM,Delivery Truck,$19,Florida,Other,$34,33021
2987,-114.74%,2,Hollywood,Sean Braxton,Small Business,4.0%,1,11/29/2010 12:00:00 AM,35265,Not Specified,2,0.39,Technology,Medium Box,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Office Machines,($28),South,4956,$25,12/1/2010 12:00:00 AM,Regular Air,$6,Florida,Other,$9,33021
2945,15.42%,0,Bloomington,Beth Thompson,Corporate,7.0%,1,1/10/2011 12:00:00 AM,35266,Not Specified,39,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,$34,Central,4957,$217,1/10/2011 12:00:00 AM,Regular Air,$1,Illinois,Newell,$6,61701
2945,-16.67%,2,Bloomington,Beth Thompson,Corporate,7.0%,1,1/10/2011 12:00:00 AM,35266,Not Specified,28,0.77,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,($999),Central,4958,"$5,994",1/12/2011 12:00:00 AM,Delivery Truck,$70,Illinois,Other,$219,61701
3113,5.96%,1,Portland,Dean Percer,Home Office,2.0%,1,7/26/2010 12:00:00 AM,35271,High,19,0.56,Technology,Small Box,5180,Telephones and Communication,$65,East,4959,"$1,083",7/27/2010 12:00:00 AM,Regular Air,$9,Maine,Other,$66,04101
2875,-40.61%,2,Atlantic City,Evan Henry,Corporate,2.0%,1,3/21/2011 12:00:00 AM,35296,Low,7,0.59,Technology,Small Box,StarTAC 7760,Telephones and Communication,($166),East,4960,$408,3/23/2011 12:00:00 AM,Regular Air,$4,New Jersey,Other,$66,08401
2367,20.82%,2,Douglasville,Randy Bradley,Corporate,2.0%,1,8/10/2012 12:00:00 AM,35299,Not Specified,41,0.52,Technology,Small Box,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,$908,South,4961,"$4,359",8/12/2012 12:00:00 AM,Regular Air,$20,Georgia,Other,$100,30135
3259,24.82%,1,Elkhart,Dan Reichenbach,Corporate,2.0%,1,3/2/2010 12:00:00 AM,35300,Medium,10,0.38,Office Supplies,Small Box,*Staples* Packaging Labels,Labels,$7,Central,4962,$29,3/3/2010 12:00:00 AM,Regular Air,$0,Indiana,Staples,$3,46514
3259,8.72%,3,Elkhart,Dan Reichenbach,Corporate,8.0%,1,3/2/2010 12:00:00 AM,35300,Medium,35,0.76,Furniture,Medium Box,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Office Furnishings,$126,Central,4963,"$1,446",3/5/2010 12:00:00 AM,Regular Air,$9,Indiana,Other,$41,46514
3259,24.88%,1,Elkhart,Dan Reichenbach,Corporate,6.0%,1,3/2/2010 12:00:00 AM,35300,Medium,13,0.39,Office Supplies,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper,$30,Central,4964,$119,3/3/2010 12:00:00 AM,Regular Air,$2,Indiana,Other,$9,46514
3162,9.32%,0,Commack,Dennis Kane,Small Business,9.0%,1,6/7/2010 12:00:00 AM,35302,Medium,6,0.4,Office Supplies,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,$18,East,4965,$188,6/7/2010 12:00:00 AM,Regular Air,$6,New York,Other,$31,11725
3162,-18.03%,1,Commack,Dennis Kane,Small Business,10.0%,1,6/7/2010 12:00:00 AM,35302,Medium,13,0.59,Technology,Small Box,StarTAC 3000,Telephones and Communication,($228),East,4966,"$1,265",6/8/2010 12:00:00 AM,Regular Air,$8,New York,Other,$126,11725
2847,-39.91%,2,Dover,Yana Sorensen,Corporate,4.0%,1,4/18/2011 12:00:00 AM,35360,Critical,4,0.35,Office Supplies,Small Box,GBC Instant Index™ System for Binding Systems,Binders and Binder Accessories,($16),East,4967,$41,4/20/2011 12:00:00 AM,Regular Air,$6,New Hampshire,Other,$9,03820
3589,8.97%,1,Mission Viejo,Corey Lock,Home Office,9.0%,1,4/6/2009 12:00:00 AM,35361,Medium,40,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,$67,West,4968,$747,4/7/2009 12:00:00 AM,Express Air,$9,California,Other,$19,92691
3589,-1.61%,1,Mission Viejo,Corey Lock,Home Office,0.0%,1,4/6/2009 12:00:00 AM,35361,Medium,37,0.4,Office Supplies,Small Box,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,($5),West,4969,$313,4/7/2009 12:00:00 AM,Regular Air,$5,California,Other,$8,92691
3339,-75.96%,2,Liberal,Lisa DeCherney,Corporate,4.0%,1,12/12/2009 12:00:00 AM,35364,Critical,16,0.4,Office Supplies,Small Box,Xerox 199,Paper,($55),Central,4970,$72,12/14/2009 12:00:00 AM,Regular Air,$6,Kansas,Xerox,$4,67901
3339,-8.43%,2,Liberal,Lisa DeCherney,Corporate,6.0%,1,12/12/2009 12:00:00 AM,35364,Critical,29,0.74,Furniture,Jumbo Box,Bretford Rectangular Conference Table Tops,Tables,($872),Central,4971,"$10,339",12/14/2009 12:00:00 AM,Delivery Truck,$86,Kansas,Other,$376,67901
3339,2.86%,1,Liberal,Lisa DeCherney,Corporate,6.0%,1,12/12/2009 12:00:00 AM,35364,Critical,37,0.67,Furniture,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,Tables,$455,Central,4972,"$15,897",12/13/2009 12:00:00 AM,Delivery Truck,$110,Kansas,Other,$424,67901
3339,-43.82%,2,Liberal,Lisa DeCherney,Corporate,6.0%,1,12/12/2009 12:00:00 AM,35364,Critical,8,0.6,Technology,Small Box,T28 WORLD,Telephones and Communication,($554),Central,4973,"$1,265",12/14/2009 12:00:00 AM,Regular Air,$9,Kansas,Other,$196,67901
2762,-65.92%,7,Bremerton,Raymond Book,Consumer,6.0%,1,7/12/2011 12:00:00 AM,35366,Low,23,0.37,Office Supplies,Small Box,Xerox 209,Paper,($98),West,4974,$149,7/19/2011 12:00:00 AM,Regular Air,$8,Washington,Xerox,$6,98310
2536,-70.82%,0,Bessemer,Erin Mull,Small Business,1.0%,1,2/23/2012 12:00:00 AM,35392,High,9,0.36,Office Supplies,Small Box,Xerox 1993,Paper,($50),South,4975,$71,2/23/2012 12:00:00 AM,Regular Air,$10,Alabama,Xerox,$6,35020
2934,-63.76%,2,Pearl,Karen Bern,Corporate,4.0%,1,1/21/2011 12:00:00 AM,35399,Low,38,0.36,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Binders and Binder Accessories,($120),South,4976,$188,1/23/2011 12:00:00 AM,Regular Air,$6,Mississippi,Acco,$5,39208
3233,-87.89%,2,Florence,Tracy Blumstein,Home Office,0.0%,1,3/28/2010 12:00:00 AM,35425,Not Specified,25,0.37,Office Supplies,Small Box,Avery Poly Binder Pockets,Binders and Binder Accessories,($88),South,4977,$100,3/30/2010 12:00:00 AM,Regular Air,$5,South Carolina,Avery,$4,29501
3233,-5.34%,2,Florence,Tracy Blumstein,Home Office,8.0%,1,3/28/2010 12:00:00 AM,35425,Not Specified,45,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,($4),South,4978,$76,3/30/2010 12:00:00 AM,Regular Air,$1,South Carolina,Other,$2,29501
3044,7.26%,1,Auburn,Phillina Ober,Small Business,8.0%,1,10/3/2010 12:00:00 AM,35426,High,5,0.38,Office Supplies,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Paper,$4,West,4979,$53,10/4/2010 12:00:00 AM,Regular Air,$2,Washington,Other,$10,98002
3236,33.16%,7,Hudson,Liz Willingham,Home Office,5.0%,1,3/25/2010 12:00:00 AM,35430,Low,16,0.69,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,$609,East,4980,"$1,836",4/1/2010 12:00:00 AM,Regular Air,$14,Ohio,Other,$111,44236
3236,7.12%,4,Hudson,Liz Willingham,Home Office,10.0%,1,3/25/2010 12:00:00 AM,35430,Low,48,0.54,Office Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,Pens & Art Supplies,$10,East,4981,$133,3/29/2010 12:00:00 AM,Regular Air,$1,Ohio,Other,$3,44236
3236,10.51%,2,Hudson,Liz Willingham,Home Office,8.0%,1,3/25/2010 12:00:00 AM,35430,Low,31,0.56,Technology,Small Box,5180,Telephones and Communication,$174,East,4982,"$1,655",3/27/2010 12:00:00 AM,Regular Air,$9,Ohio,Other,$66,44236
2284,-42.72%,2,Phoenix,Cindy Chapman,Corporate,3.0%,1,11/1/2012 12:00:00 AM,35456,Critical,37,0.81,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,($20),West,4983,$46,11/3/2012 12:00:00 AM,Regular Air,$1,Arizona,Other,$1,85023
3344,33.55%,7,Alexandria,Georgia Rosenberg,Consumer,2.0%,1,12/7/2009 12:00:00 AM,35457,Low,45,0.59,Office Supplies,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,"$1,103",South,4984,"$3,286",12/14/2009 12:00:00 AM,Regular Air,$4,Virginia,Other,$71,22304
3533,7.18%,0,Dunedin,Julie Kriz,Corporate,8.0%,1,6/1/2009 12:00:00 AM,35461,Critical,11,0.39,Office Supplies,Small Box,Avery Non-Stick Binders,Binders and Binder Accessories,$4,South,4985,$49,6/1/2009 12:00:00 AM,Regular Air,$1,Florida,Avery,$4,34698
3533,-23.08%,1,Dunedin,Julie Kriz,Corporate,4.0%,1,6/1/2009 12:00:00 AM,35461,Critical,30,0.83,Office Supplies,Wrap Bag,"*Staples* vLetter Openers, 2/Pack","Scissors, Rulers and Trimmers",($26),South,4986,$113,6/2/2009 12:00:00 AM,Regular Air,$1,Florida,Staples,$4,34698
2979,4.66%,2,Parkland,Victoria Brennan,Small Business,3.0%,1,12/7/2010 12:00:00 AM,35490,High,7,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,$2,West,4987,$45,12/9/2010 12:00:00 AM,Express Air,$1,Washington,Newell,$6,98444
2979,33.54%,2,Parkland,Victoria Brennan,Small Business,3.0%,1,12/7/2010 12:00:00 AM,35490,High,41,0.55,Technology,Small Box,Accessory35,Telephones and Communication,$433,West,4988,"$1,290",12/9/2010 12:00:00 AM,Regular Air,$1,Washington,Other,$36,98444
2549,18.32%,2,Nashua,Janet Martin,Corporate,2.0%,1,2/10/2012 12:00:00 AM,35492,Medium,36,0.48,Furniture,Small Pack,Nu-Dell Executive Frame,Office Furnishings,$84,East,4989,$456,2/12/2012 12:00:00 AM,Express Air,$5,New Hampshire,Other,$13,03060
2910,-15.63%,1,Hackensack,Joni Wasserman,Consumer,1.0%,1,2/14/2011 12:00:00 AM,35494,Medium,18,0.63,Furniture,Large Box,Hon 4060 Series Tables,Tables,($271),East,4990,"$1,731",2/15/2011 12:00:00 AM,Regular Air,$69,New Jersey,Hon,$112,07601
3022,8.99%,7,Cottage Grove,Michael Granlund,Home Office,9.0%,1,10/25/2010 12:00:00 AM,35522,Low,27,0.52,Technology,Small Box,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,$231,Central,4991,"$2,575",11/1/2010 12:00:00 AM,Regular Air,$20,Minnesota,Other,$100,55016
2322,-13.41%,2,Baytown,Darren Budd,Consumer,5.0%,1,9/24/2012 12:00:00 AM,35554,Not Specified,34,0.69,Furniture,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,($614),Central,4992,"$4,582",9/26/2012 12:00:00 AM,Delivery Truck,$55,Texas,Other,$131,77520
2892,16.89%,1,Mansfield,James Lanier,Corporate,8.0%,1,3/4/2011 12:00:00 AM,35555,Medium,50,0.55,Furniture,Jumbo Drum,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs & Chairmats,"$1,903",Central,4993,"$11,266",3/5/2011 12:00:00 AM,Delivery Truck,$43,Texas,Hon,$244,76063
2892,-98.18%,2,Mcallen,James Lanier,Corporate,10.0%,1,3/4/2011 12:00:00 AM,35555,Medium,15,0.66,Technology,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Computer Peripherals,($70),Central,4994,$72,3/6/2011 12:00:00 AM,Regular Air,$5,Texas,Other,$5,78501
2892,-45.25%,0,Mcallen,James Lanier,Corporate,7.0%,1,3/4/2011 12:00:00 AM,35555,Medium,2,0.36,Office Supplies,Wrap Bag,Rediform S.O.S. Phone Message Books,Paper,($5),Central,4995,$10,3/4/2011 12:00:00 AM,Regular Air,$1,Texas,Other,$5,78501
3427,-63.42%,2,Anderson,Carlos Soltero,Consumer,9.0%,1,9/15/2009 12:00:00 AM,35558,Critical,2,0.43,Furniture,Small Box,9-3/4 Diameter Round Wall Clock,Office Furnishings,($22),Central,4996,$35,9/17/2009 12:00:00 AM,Regular Air,$9,Indiana,Other,$14,46016
2832,-65.34%,0,Hastings,Joel Jenkins,Corporate,8.0%,1,5/3/2011 12:00:00 AM,35584,Medium,15,0.6,Office Supplies,Small Box,Filing/Storage Totes and Swivel Casters,Storage & Organization,($98),Central,4997,$150,5/3/2011 12:00:00 AM,Express Air,$9,Nebraska,Other,$10,68901
2641,-69.09%,1,Lawndale,Barry Pond,Consumer,3.0%,1,11/10/2011 12:00:00 AM,35587,Critical,43,0.47,Furniture,Small Pack,Magna Visual Magnetic Picture Hangers,Office Furnishings,($144),West,4998,$209,11/11/2011 12:00:00 AM,Regular Air,$6,California,Other,$5,90260
3156,-40.22%,2,Steubenville,Cathy Prescott,Corporate,10.0%,1,6/13/2010 12:00:00 AM,35588,Low,32,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,($695),East,4999,"$1,728",6/15/2010 12:00:00 AM,Delivery Truck,$37,Ohio,Other,$58,43952
2253,-62.26%,1,North Port,Ryan Crowe,Small Business,0.0%,1,12/2/2012 12:00:00 AM,35590,Critical,4,0.52,Technology,Small Box,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,($264),South,5000,$424,12/3/2012 12:00:00 AM,Regular Air,$20,Florida,Other,$100,34287
2673,9.02%,2,Clinton,Justin Hirsh,Consumer,10.0%,1,10/9/2011 12:00:00 AM,35649,Medium,9,0.36,Office Supplies,Small Box,Tuff Stuff™ Recycled Round Ring Binders,Binders and Binder Accessories,$4,Central,5001,$43,10/11/2011 12:00:00 AM,Regular Air,$1,Michigan,Other,$5,49236
2673,-24.35%,2,Clinton,Justin Hirsh,Consumer,2.0%,1,10/9/2011 12:00:00 AM,35649,Medium,25,0.37,Office Supplies,Small Box,Xerox 1994,Paper,($42),Central,5002,$174,10/11/2011 12:00:00 AM,Regular Air,$6,Michigan,Xerox,$6,49236
3056,10.07%,2,Woodburn,Rick Wilson,Corporate,1.0%,1,9/21/2010 12:00:00 AM,35652,Low,21,0.6,Furniture,Jumbo Box,Hon 4-Shelf Metal Bookcases,Bookcases,$227,West,5003,"$2,252",9/23/2010 12:00:00 AM,Delivery Truck,$26,Oregon,Hon,$101,97071
2740,2.06%,5,Provo,Cari Sayre,Corporate,7.0%,1,8/3/2011 12:00:00 AM,35684,Low,10,0.38,Technology,Medium Box,Soundgear TeleForum DX Desktop Conference Phone,Office Machines,$19,West,5004,$911,8/8/2011 12:00:00 AM,Regular Air,$14,Utah,Other,$96,84604
3045,-81.23%,2,Richland,Andrew Roberts,Home Office,5.0%,1,10/2/2010 12:00:00 AM,35686,High,48,0.37,Office Supplies,Small Box,Xerox 1996,Paper,($255),West,5005,$314,10/4/2010 12:00:00 AM,Regular Air,$9,Washington,Xerox,$6,99352
2633,18.58%,1,Coconut Creek,Gary Hwang,Home Office,6.0%,1,11/18/2011 12:00:00 AM,35687,Not Specified,48,0.48,Furniture,Small Pack,Nu-Dell Executive Frame,Office Furnishings,$115,South,5006,$620,11/19/2011 12:00:00 AM,Express Air,$5,Florida,Other,$13,33063
2293,29.86%,1,Strongsville,Steve Nguyen,Consumer,10.0%,1,10/23/2012 12:00:00 AM,35712,High,42,0.46,Technology,Small Box,Gyration Ultra Cordless Optical Suite,Computer Peripherals,"$1,174",East,5007,"$3,931",10/24/2012 12:00:00 AM,Regular Air,$7,Ohio,Other,$101,44136
2293,-90.61%,0,Strongsville,Steve Nguyen,Consumer,0.0%,1,10/23/2012 12:00:00 AM,35712,High,24,0.4,Office Supplies,Small Box,Xerox 1963,Paper,($122),East,5008,$135,10/23/2012 12:00:00 AM,Regular Air,$8,Ohio,Xerox,$5,44136
2299,43.53%,0,Muskego,Phillip Breyer,Corporate,4.0%,1,10/17/2012 12:00:00 AM,35713,Medium,49,0.38,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,$590,Central,5009,"$1,355",10/17/2012 12:00:00 AM,Regular Air,$1,Wisconsin,Other,$29,53150
